path,GEOID,State,STATEFIP,PUMA,Name,url,Overeducation,Ind,Nativity,,
647,1211702,Florida,12,11702,Seminole County (North Central) PUMA,https://www.google.com/maps/d/edit?mid=1AM0e-muaiRakBrCWmizcKq8vzoBMCp4&usp=sharing,0.119823093,0,0,,
648,1211703,Florida,12,11703,Seminole County (South Central) PUMA,https://www.google.com/maps/d/edit?mid=1SOlTOntEXKHIiJjUOLaRJoKM7Mmrqt8&usp=sharing,0.119004258,0,0,,
649,1211704,Florida,12,11704,Seminole County (East) PUMA,https://www.google.com/maps/d/edit?mid=170MPpdB5LsbXgQuND3yKA4MIgxaj-6s&usp=sharing,0.121245591,0,0,,
650,1211900,Florida,12,11900,Sumter County PUMA,https://www.google.com/maps/d/edit?mid=1cO3JZwjkB35C6jEksshnv1cyQMNv7aU&usp=sharing,0.119493200,0,0,,
651,1212701,Florida,12,12701,"Volusia County (Central & Northwest)--DeLand, DeBary Cities & Pierson Town PUMA",https://www.google.com/maps/d/edit?mid=1cpR7ZSGx5E1IBty_F_3CF6yS-Xktcu0&usp=sharing,0.119095036,0,0,,
652,1212702,Florida,12,12702,"Volusia County (Northeast)--Daytona Beach, Ormond Beach & Holly Hill Cities PUMA",https://www.google.com/maps/d/edit?mid=1wfl6YMkdILbrvXFbVMd8dBWToUUvCuM&usp=sharing,0.119385638,0,0,,
653,1212703,Florida,12,12703,"Volusia County--Port Orange, Edgewater, New Smyrna Beach (East) & Oak Hill Cities PUMA",https://www.google.com/maps/d/edit?mid=1lQ8qVric_p-R5iJjRg-NP9Q9FuFjyJ8&usp=sharing,0.119391736,0,0,,
654,1212704,Florida,12,12704,Volusia County (Southwest Central)--Deltona & Lake Helen Cities PUMA,https://www.google.com/maps/d/edit?mid=1J1JwM5c2C2eNLo2dUok72DPbamAXeas&usp=sharing,0.120207415,0,0,,
655,1300100,Georgia,13,100,"Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties PUMA",https://www.google.com/maps/d/edit?mid=1GnQZFtK34dAhby1EXWHBMX6AY2GKJtE&usp=sharing,0.129149686,0,0,,
656,1300200,Georgia,13,200,Northwest Georgia Regional Commission (North Central)--Whitfield County PUMA,https://www.google.com/maps/d/edit?mid=1_V5fDM4UkrQ6yGzgaS6mNRsRFYzr4Tg&usp=sharing,0.130690641,0,0,,
657,1300300,Georgia,13,300,Northwest Georgia Regional Commission (Northeast) PUMA,https://www.google.com/maps/d/edit?mid=1iodkVPuUnvQ2fIqDKSTGmoSNEJ5u8tk&usp=sharing,0.130281693,0,0,,
658,1300400,Georgia,13,400,Georgia Mountains Regional Commission (North & Northwest) PUMA,https://www.google.com/maps/d/edit?mid=1X8h_lcP2W89xqEnGZirqaSLMSv7lAYo&usp=sharing,0.132396396,0,0,,
659,1300500,Georgia,13,500,Georgia Mountains Regional Commission (Southeast) PUMA,https://www.google.com/maps/d/edit?mid=1hypD4UDTSZ3xqiIdNUUZWpl5GOD9yU4&usp=sharing,0.129300122,0,0,,
660,1300601,Georgia,13,601,Georgia Mountains Regional Commission--Hall County (West)--Flowery Branch City PUMA,https://www.google.com/maps/d/edit?mid=1WYr507rg77lVrQFrOfsap8NO6kd0bd8&usp=sharing,0.131167602,0,0,,
661,1300602,Georgia,13,602,Georgia Mountains Regional Commission--Hall County (East)--Gainesville City PUMA,https://www.google.com/maps/d/edit?mid=1NMQGaLuayurS4vLjCFeAm_ccAZkcjos&usp=sharing,0.129306465,0,0,,
662,1300701,Georgia,13,701,Atlanta Regional Commission (Northeast)--Forsyth County (North) PUMA,https://www.google.com/maps/d/edit?mid=1HMJRXAAGiiGDRb1qZmRU9tiTYF8CzIM&usp=sharing,0.129920101,0,0,,
663,1300702,Georgia,13,702,Atlanta Regional Commision (Northeast)--Forsyth County (South)--Cumming City PUMA,https://www.google.com/maps/d/edit?mid=1blRx_KhvWMsl4fEO9zacFmvkXQrSoMs&usp=sharing,0.134435295,0,0,,
664,1300801,Georgia,13,801,Atlanta Regional Commission (Northwest)--Cherokee County--Ball Ground City PUMA,https://www.google.com/maps/d/edit?mid=1oiIrCfPsP6iQEb37VQYxN1BXcGDAw7g&usp=sharing,0.130462581,0,0,,
665,1300802,Georgia,13,802,Atlanta Regional Commission (Northwest)--Cherokee County--Woodstock & Canton Cities PUMA,https://www.google.com/maps/d/edit?mid=1twbHbDPCR3F07mXIixlXEV8zDsKIEjA&usp=sharing,0.129947818,0,0,,
666,1300900,Georgia,13,900,Northwest Georgia Regional Commission (East Central)--Bartow County PUMA,https://www.google.com/maps/d/edit?mid=155BOCMyQUoIXSFDDy810sIMS_vzfeso&usp=sharing,0.128308816,0,0,,
667,1301000,Georgia,13,1000,"Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties PUMA",https://www.google.com/maps/d/edit?mid=1yLrojwCNgaRLyVQALnCIr2LHx5AKbvo&usp=sharing,0.129715845,0,0,,
668,1301100,Georgia,13,1100,Northwest Georgia Regional Commission (Southeast)--Paulding County PUMA,https://www.google.com/maps/d/edit?mid=1yAy2hVUAvulDcVvAul1zIxv8XG7X-WU&usp=sharing,0.129244283,0,0,,
669,1301200,Georgia,13,1200,Atlanta Regional Commission (Southwest)--Douglas County PUMA,https://www.google.com/maps/d/edit?mid=1VeZlcB5V8h9QvufEnJXJGhmlarT7svg&usp=sharing,0.126731007,0,0,,
670,1301301,Georgia,13,1301,Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities PUMA,https://www.google.com/maps/d/edit?mid=1Uvcl08S6C_7KKa4OzkcDARCH7kBNJpE&usp=sharing,0.132578096,0,0,,
671,1301302,Georgia,13,1302,Atlanta Regional Commission (Northwest)--Cobb County (Northeast) PUMA,https://www.google.com/maps/d/edit?mid=1gRqQDJ1Wz-OIipC5NbvcBpFVjXC6bdg&usp=sharing,0.128983725,0,0,,
672,1301303,Georgia,13,1303,Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City PUMA,https://www.google.com/maps/d/edit?mid=1WVIecvci1_GnYKX9jfcdSS3ovDZ1feE&usp=sharing,0.129449162,0,0,,
673,1301304,Georgia,13,1304,Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City PUMA,https://www.google.com/maps/d/edit?mid=1ZBAvkBBO_FQQVGAiET0rlA_miVRr8c4&usp=sharing,0.128755384,0,0,,
674,1301305,Georgia,13,1305,Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City PUMA,https://www.google.com/maps/d/edit?mid=1IHbxP1LCQBizZ-vEOthmnCtBrdaH0Wc&usp=sharing,0.132962505,0,0,,
675,1301401,Georgia,13,1401,Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell & Milton PUMA,https://www.google.com/maps/d/edit?mid=1vqpjjDlkOEhN9WWqWGrhMy3ewRzj-V4&usp=sharing,0.129278113,0,0,,
676,1301402,Georgia,13,1402,Atlanta Regional Commission--Fulton County (Northeast)--Johns Creek & Alpharetta PUMA,https://www.google.com/maps/d/edit?mid=112ZxpYHFfHRPg5W6W8cxuLzOLMP5ofo&usp=sharing,0.130199036,0,0,,
677,1301403,Georgia,13,1403,Atlanta Regional Commission (Central)--Fulton County (Central)--Sandy Springs City PUMA,https://www.google.com/maps/d/edit?mid=1xLom-vWjm3RBvzkpRa1vnWqFF_WVHDM&usp=sharing,0.128248585,0,0,,
678,1301404,Georgia,13,1404,Atlanta Regional Commission--Fulton County (Central)--Atlanta City (North) PUMA,https://www.google.com/maps/d/edit?mid=1YL15x7lb2hZbmlEvKZnI7pnqBhxORyE&usp=sharing,0.130871907,0,0,,
679,1301405,Georgia,13,1405,Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (South) PUMA,https://www.google.com/maps/d/edit?mid=1mRwlYZX1wjqPPZ4Ts_SMEzF9-8ORg3c&usp=sharing,0.129270620,0,0,,
680,1301406,Georgia,13,1406,Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Southwest) PUMA,https://www.google.com/maps/d/edit?mid=15MY6FZYhKP2Hm0qTw1XOxBtvdnytp2k&usp=sharing,0.131400343,0,0,,
681,1301407,Georgia,13,1407,Atlanta Regional Commission (Central)--Fulton County (South)--East Point & Union City PUMA,https://www.google.com/maps/d/edit?mid=1AGWPHjinf-ydrdMpCxgAsCpMz2udgQU&usp=sharing,0.128406169,0,0,,
682,1301408,Georgia,13,1408,Atlanta Regional Commission (Central)--Fulton County (South)--South Fulton & Fairburn PUMA,https://www.google.com/maps/d/edit?mid=1sROrUB5nbHV_4nj2aoC4g5enEfWGH9U&usp=sharing,0.129337350,0,0,,
683,1301501,Georgia,13,1501,Atlanta Regional Commission--DeKalb County (North)--Brookhaven & Dunwoody Cities PUMA,https://www.google.com/maps/d/edit?mid=15A9HwS7ESKWD1GEU-RmOAWEEYxksHIU&usp=sharing,0.130486002,0,0,,
684,1301502,Georgia,13,1502,"Atlanta Regional Commission (Central)--DeKalb County (East)--Tucker, Clarkston Cities PUMA",https://www.google.com/maps/d/edit?mid=1tILEafF2SRimM57kDd1Q-k8bEY7zXDc&usp=sharing,0.131163456,0,0,,
685,1301503,Georgia,13,1503,Atlanta Regional Commission (Central)--DeKalb County (Central) PUMA,https://www.google.com/maps/d/edit?mid=1IRO6NxrrmUbrYUUj6BvYhCcn9JrJZuc&usp=sharing,0.130727862,0,0,,
686,1301504,Georgia,13,1504,Atlanta Regional Commission (Central)--DeKalb County (West)--Atlanta & Decatur Cities PUMA,https://www.google.com/maps/d/edit?mid=1BEip88aomz2APfK2OCnuEwnAp28LFis&usp=sharing,0.129278142,0,0,,
687,1301505,Georgia,13,1505,Atlanta Regional Commission (Central)--DeKalb County (Southwest) PUMA,https://www.google.com/maps/d/edit?mid=1BDL-sqKGX525tXdCPsS6sLSZpEzVvN4&usp=sharing,0.128950247,0,0,,
688,1301506,Georgia,13,1506,Atlanta Regional Commission (Central)--DeKalb County (Southeast)--Stonecrest City PUMA,https://www.google.com/maps/d/edit?mid=1YTmCEgx-nwmSR91-E6tHzIM085l5IgQ&usp=sharing,0.135075668,0,0,,
689,1301601,Georgia,13,1601,Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City PUMA,https://www.google.com/maps/d/edit?mid=1q1DGmycpwL7Sep7QPRu5OLjK3cHYiX4&usp=sharing,0.130161295,0,0,,
690,1301602,Georgia,13,1602,Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUMA,https://www.google.com/maps/d/edit?mid=1aByGA23OhfC3u2HhROofGR5IaTBGI9M&usp=sharing,0.128647902,0,0,,
691,1301603,Georgia,13,1603,"Atlanta Regional Commission (Northeast)--Gwinnett County (East)--Dacula, Grayson PUMA",https://www.google.com/maps/d/edit?mid=1_41sQRSysMcvyYYs0r4p1OFY4oy4P_4&usp=sharing,0.127873275,0,0,,
692,1301604,Georgia,13,1604,Atlanta Regional Commission (Northeast)--Gwinnett County (Central)--Lawrenceville PUMA,https://www.google.com/maps/d/edit?mid=14fy_bDwBbp4WarlzBOTNN1pScEHTn-U&usp=sharing,0.129351342,0,0,,
693,1301605,Georgia,13,1605,Atlanta Regional Commission (Northeast)--Gwinnett County (Central) PUMA,https://www.google.com/maps/d/edit?mid=1720C5CJtbiYIwjBo2IfFRBRGTXc-pvA&usp=sharing,0.132970964,0,0,,
694,1301606,Georgia,13,1606,Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Lilburn City PUMA,https://www.google.com/maps/d/edit?mid=1gFCATgk6ZlhuDisq0VTtV5P8iQQUXuU&usp=sharing,0.128932477,0,0,,
695,1301607,Georgia,13,1607,Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA,https://www.google.com/maps/d/edit?mid=1wJV7pqXxoMgZNwdbdSLRJjsYUKqoWeU&usp=sharing,0.131363733,0,0,,
696,1301700,Georgia,13,1700,Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties PUMA,https://www.google.com/maps/d/edit?mid=1AS6JyakS-8bYPlAifV_GdPpCyCW_K6o&usp=sharing,0.131554843,0,0,,
697,1301800,Georgia,13,1800,Northeast Georgia Regional Commission (Central)--Clarke County--Athens City PUMA,https://www.google.com/maps/d/edit?mid=1_Nu3_KdbOQEiJyjlxWg2NZIrksX6M78&usp=sharing,0.133375171,0,0,,
698,1301900,Georgia,13,1900,Northeast Georgia Regional Commission (East) PUMA,https://www.google.com/maps/d/edit?mid=1p_NkFSsSMvErT3P6gREXVUUoFnmV8bo&usp=sharing,0.130091765,0,0,,
699,1302000,Georgia,13,2000,"Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties PUMA",https://www.google.com/maps/d/edit?mid=16gxD18Jq3NY-c7DfT0X7eUYr3RfwBEM&usp=sharing,0.130922247,0,0,,
700,1302100,Georgia,13,2100,Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties PUMA,https://www.google.com/maps/d/edit?mid=17kj9FIvVZMx9LB1PkVF6bW2arfa_dYE&usp=sharing,0.130918662,0,0,,
701,1302201,Georgia,13,2201,Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City PUMA,https://www.google.com/maps/d/edit?mid=1phw1uvzz-o8jd4sQdwUPBO2zjJ3Q1f4&usp=sharing,0.128145838,0,0,,
702,1302202,Georgia,13,2202,Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA,https://www.google.com/maps/d/edit?mid=1R1PIgG_fuWLLMV1EL4mQsQEYO8AE6k4&usp=sharing,0.130329966,0,0,,
703,1302301,Georgia,13,2301,Atlanta Regional Commission (South Central)--Clayton County (Northwest)--Forest Park PUMA,https://www.google.com/maps/d/edit?mid=1d3UNrk_GIGdvTHA0WiqqeS5o7TjuJmM&usp=sharing,0.132282477,0,0,,
704,1302302,Georgia,13,2302,"Atlanta Regional Commission (South Central)--Clayton County (South, East)--Jonesboro PUMA",https://www.google.com/maps/d/edit?mid=1R8gz9YHFstL7Qa3NiVG-HRS283_WzaU&usp=sharing,0.130289967,0,0,,
705,1302400,Georgia,13,2400,Atlanta Regional Commission (South Central)--Fayette County PUMA,https://www.google.com/maps/d/edit?mid=1_IJNMV40BPafJHizAJUR27IyPKnUlp4&usp=sharing,0.129727502,0,0,,
706,1302500,Georgia,13,2500,Three Rivers Regional Commission (North Central)--Coweta County PUMA,https://www.google.com/maps/d/edit?mid=12yOieajFbZSTUB10tNLYLfhddoL_8SY&usp=sharing,0.128832035,0,0,,
707,1302600,Georgia,13,2600,Three Rivers Regional Commission (Northwest)--Carroll County PUMA,https://www.google.com/maps/d/edit?mid=1IXLOWBN6D4Poz2BBczJ9NHGSzr2XHj0&usp=sharing,0.131831512,0,0,,
708,1302700,Georgia,13,2700,"Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties PUMA",https://www.google.com/maps/d/edit?mid=1Obtb84SLCclzLYVI2m_CXdLXX58orsg&usp=sharing,0.130072083,0,0,,
709,1302800,Georgia,13,2800,Three Rivers Regional Commission (East) PUMA,https://www.google.com/maps/d/edit?mid=19x3MHOk5wZjtyEu8De3Zt1U57a30y3k&usp=sharing,0.129134575,0,0,,
710,1302900,Georgia,13,2900,Middle Georgia Regional Commission (North & Outside Bibb County) PUMA,https://www.google.com/maps/d/edit?mid=1GgsXfqQzwJpNQu72FI8D9WmP2doqiVw&usp=sharing,0.131516644,0,0,,
711,1303000,Georgia,13,3000,Middle Georgia Regional Commission (Central)--Bibb County--Macon City PUMA,https://www.google.com/maps/d/edit?mid=1qiLKwfT63wShUaS4Y8wj9ytgjJTAeJ8&usp=sharing,0.130812848,0,0,,
712,1303100,Georgia,13,3100,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) PUMA,https://www.google.com/maps/d/edit?mid=1yicAMHK0ofUBxbCqqdWAW4KxFsoepc4&usp=sharing,0.130554714,0,0,,
713,1303200,Georgia,13,3200,Central Savannah River Area Regional Commission (East Central)--Columbia County PUMA,https://www.google.com/maps/d/edit?mid=1bbyvm0NZTWzgddtuluayERsMP0_5Lt8&usp=sharing,0.133749758,0,0,,
714,1303301,Georgia,13,3301,Central Savannah River Area Regional Commission--Richmond County (Northeast)--Augusta PUMA,https://www.google.com/maps/d/edit?mid=1a034VoHU5kB8eB1pTePp2pbBjnPsXVE&usp=sharing,0.127808088,0,0,,
715,1303302,Georgia,13,3302,Central Savannah River Area Regional Commission--Richmond County (Southwest)--Augusta PUMA,https://www.google.com/maps/d/edit?mid=1pldz-QiuIP_lXfVhTYpB_sSUjCGpkLg&usp=sharing,0.127736752,0,0,,
716,1303400,Georgia,13,3400,"Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties PUMA",https://www.google.com/maps/d/edit?mid=1dPk6wLBG5DNbS8EtvVYuYbxEEdG9ke0&usp=sharing,0.130425159,0,0,,
717,1303500,Georgia,13,3500,Heart of Georgia Altamaha Regional Commission (North & West) PUMA,https://www.google.com/maps/d/edit?mid=1s1yO2mWLLZH36c4lbxHdyvJaYrniD_E&usp=sharing,0.127600168,0,0,,
718,1303600,Georgia,13,3600,Middle Georgia Regional Commission (South)--Houston & Pulaski Counties PUMA,https://www.google.com/maps/d/edit?mid=1LWx4Hn6ylIcKsTOA11SOVNMGRKuQq5c&usp=sharing,0.131258636,0,0,,
719,1303700,Georgia,13,3700,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties) PUMA,https://www.google.com/maps/d/edit?mid=1tYXWdBjOG5H5tlRgcAn2Zc8dg9UmwhQ&usp=sharing,0.131618665,0,0,,
720,1303800,Georgia,13,3800,River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties PUMA,https://www.google.com/maps/d/edit?mid=1X6pQKrDMuMBoVukF2UiLhKJ1sTsd6yg&usp=sharing,0.130034939,0,0,,
721,1303900,Georgia,13,3900,Southwest Georgia Regional Commission (West & Central) PUMA,https://www.google.com/maps/d/edit?mid=1MlfX6Bmybc0yZPpy8-IqU8cBDzXJtZo&usp=sharing,0.131754724,0,0,,
722,1304000,Georgia,13,4000,Southwest Georgia Regional Commission (North Central)--Dougherty & Lee Counties PUMA,https://www.google.com/maps/d/edit?mid=10j7D44MoNAq2zRGcSTcnrrCHfw8GZC0&usp=sharing,0.133938531,0,0,,
723,1304100,Georgia,13,4100,"Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties PUMA",https://www.google.com/maps/d/edit?mid=14P0i0l5VFKRXKmzhNlUps0QxQOSj954&usp=sharing,0.129490413,0,0,,
724,1304200,Georgia,13,4200,Southern Georgia Regional Commission (West) PUMA,https://www.google.com/maps/d/edit?mid=1BFkWl23gReY9ZBOCgdcxbN5VdGTjpdM&usp=sharing,0.129721790,0,0,,
725,1304300,Georgia,13,4300,Southern Georgia Regional Commission (South Central)--Lowndes County--Valdosta City PUMA,https://www.google.com/maps/d/edit?mid=1MMgIO1gq30G5b8gxzG6j3W-5OCUyUEU&usp=sharing,0.132645429,0,0,,
726,1304400,Georgia,13,4400,Southern Georgia Regional Commission (East & Central) PUMA,https://www.google.com/maps/d/edit?mid=1btoJL-Wk1pFojIeD_5j-cxLJ9xG_NZg&usp=sharing,0.129821454,0,0,,
727,1304500,Georgia,13,4500,Heart of Georgia Altamaha Regional Commission (Southeast) PUMA,https://www.google.com/maps/d/edit?mid=17TnNDsNLeVCqrYDVALLF-X6LERhqtsY&usp=sharing,0.126864439,0,0,,
728,1304600,Georgia,13,4600,"Coastal Regional Commission (West)--Liberty, Bryan & Long Counties PUMA",https://www.google.com/maps/d/edit?mid=1lRxIeLBnUMeGxplbUnsqDokxXyP3whI&usp=sharing,0.129385055,0,0,,
729,1304701,Georgia,13,4701,Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City PUMA,https://www.google.com/maps/d/edit?mid=1a52ansgnXKidnt3l1EEIH28dw8hAwHA&usp=sharing,0.127401909,0,0,,
730,1304702,Georgia,13,4702,Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City) PUMA,https://www.google.com/maps/d/edit?mid=1Hl791rwZDoKMMZxB2QyoJ3GNk5T4PzM&usp=sharing,0.126581376,0,0,,
731,1304800,Georgia,13,4800,Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties PUMA,https://www.google.com/maps/d/edit?mid=1LhsLdGiMoW1fCkrZBzsGOFcP_ncqtR0&usp=sharing,0.127605542,0,0,,
732,1500100,Hawaii,15,100,"Maui, Kalawao & Kauai Counties PUMA",https://www.google.com/maps/d/edit?mid=1b4qsY91q51nNHyWvjLfovYvWG-_liQM&usp=sharing,0.151248947,0,0,,
733,1500200,Hawaii,15,200,Hawaii County PUMA,https://www.google.com/maps/d/edit?mid=1UhDtng6QnDneJyogWHqKgdvh1U2yv7k&usp=sharing,0.148587530,0,0,,
734,1500301,Hawaii,15,301,Honolulu County--Rural Oahu PUMA,https://www.google.com/maps/d/edit?mid=1mqVupWWL8AwGqqtBLTSvhftgTERoNEM&usp=sharing,0.151636855,0,0,,
735,1500302,Hawaii,15,302,Honolulu County--Koolaupoko PUMA,https://www.google.com/maps/d/edit?mid=1efD36mLLVyVuiCt4kvX2HzrziKziv3Q&usp=sharing,0.150174724,0,0,,
736,1500303,Hawaii,15,303,Honolulu County--East Honolulu to Kapahulu PUMA,https://www.google.com/maps/d/edit?mid=19tF_ffu1eKFxwhs62qTJLbKqJzJOA3A&usp=sharing,0.149014881,0,0,,
737,1500304,Hawaii,15,304,Honolulu County--Tantalus to Waikiki PUMA,https://www.google.com/maps/d/edit?mid=1tfK13CRNRy2FmdpLpjhuGvb5YsU9Wj0&usp=sharing,0.152702477,0,0,,
738,1500305,Hawaii,15,305,Honolulu County--Nuuanu to Kalihi PUMA,https://www.google.com/maps/d/edit?mid=1yHVzt9Fm_nXLLhoE3rbh3AzB7Ey7Q30&usp=sharing,0.150826778,0,0,,
739,1500306,Hawaii,15,306,Honolulu County--Moanalua to Pearl City PUMA,https://www.google.com/maps/d/edit?mid=1DTA2mlKRQ2BipO1PbMu-8iXOLQYIeWc&usp=sharing,0.148638781,0,0,,
740,1500307,Hawaii,15,307,Honolulu County--Central Oahu PUMA,https://www.google.com/maps/d/edit?mid=1CeR9yjv7y2ZGEi8Qua66uYypXcHg01g&usp=sharing,0.152063645,0,0,,
741,1500308,Hawaii,15,308,Honolulu County--Ewa PUMA,https://www.google.com/maps/d/edit?mid=18zOB68cpNthXDM5T1jY2556SDbtU_F8&usp=sharing,0.150821257,0,0,,
742,1600100,Idaho,16,100,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties PUMA",https://www.google.com/maps/d/edit?mid=1P_0HQD67vLlI-vM_0Fz3MEyfmL6Wg1I&usp=sharing,0.157741185,0,0,,
743,1600200,Idaho,16,200,"Kootenai County (Northeast)--Coeur d'Alene, Post Falls & Hayden Cities PUMA",https://www.google.com/maps/d/edit?mid=1Z9ptoo40eTYs2gG1tHHRLcDDt7Ppiqk&usp=sharing,0.158382857,0,0,,
744,1600300,Idaho,16,300,Central Idaho--Lewiston City & Nez Perce Reservation PUMA,https://www.google.com/maps/d/edit?mid=1tC-cJ-1lXHceeuynIY4aRURUuYyT848&usp=sharing,0.159432063,0,0,,
745,1600400,Idaho,16,400,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City PUMA",https://www.google.com/maps/d/edit?mid=1xs8qFcqDrwQCvRG_dnG3dWZZWsjobgY&usp=sharing,0.158593549,0,0,,
746,1600500,Idaho,16,500,Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities PUMA,https://www.google.com/maps/d/edit?mid=1hUZV2KczDcIE35UgCzDxftJK__6_PzE&usp=sharing,0.160105641,0,0,,
747,1600600,Idaho,16,600,Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities PUMA,https://www.google.com/maps/d/edit?mid=12tetF82pxIkZXN71N8z4p68m4Mkx_H4&usp=sharing,0.158792809,0,0,,
748,1600701,Idaho,16,701,Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities PUMA,https://www.google.com/maps/d/edit?mid=1Fj8m6MhHoV8wFeKrWuR8IxO133fbOQo&usp=sharing,0.160186512,0,0,,
749,1600702,Idaho,16,702,Ada County (Northeast)--Boise (North & West) & Garden City Cities PUMA,https://www.google.com/maps/d/edit?mid=1teMJhPSxz9cn0v1OTZGDL3QOaXn4eWw&usp=sharing,0.161224750,0,0,,
750,1600800,Idaho,16,800,Ada County (South)--Boise (South) & Kuna Cities PUMA,https://www.google.com/maps/d/edit?mid=1ND47DLd4KeSLhpq7k6VpkaplgNg9MSY&usp=sharing,0.155812665,0,0,,
751,1600900,Idaho,16,900,Twin Falls & Cassia Counties--Twin Falls City PUMA,https://www.google.com/maps/d/edit?mid=1m9gj8iJdpFgd3891xsqodq4ihxheEj0&usp=sharing,0.160923231,0,0,,
752,1601000,Idaho,16,1000,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA",https://www.google.com/maps/d/edit?mid=1Tk1OOR_VKn92hiUZVeNt4tLlLO-F5WA&usp=sharing,0.159122472,0,0,,
753,1601100,Idaho,16,1100,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA",https://www.google.com/maps/d/edit?mid=1yV9CWzAR5kuJMfvj9x5TVUgll2QZx4A&usp=sharing,0.159121935,0,0,,
754,1601200,Idaho,16,1200,Bonneville County--Idaho Falls City PUMA,https://www.google.com/maps/d/edit?mid=1fTme0MvwhevdZFkg2CEGIImVqpGM7lA&usp=sharing,0.161814899,0,0,,
